unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_capped,failure_risk,degradation_index,thermal_stress_index,efficiency_loss_index,cycle_log,cycle_ratio,operational_setting_magnitude,asset_health_score
29,49,0.0007,-0.0004,100.0,518.67,642.42,1589.29,1400.71,14.62,21.61,553.58,2388.03,9061.27,1.3,47.4,521.38,2388.12,8145.01,8.4488,0.03,392,2388,100.0,38.81,23.2926,163,114,114,Low Risk,-0.23570889681206558,-0.3044651772630503,-0.04662912557185765,3.912023005428146,0.13535911602209943,0.0008062257748298549,68.32217146151069
29,50,-0.0021,-0.0001,100.0,518.67,642.5,1593.66,1408.29,14.62,21.61,553.78,2388.0,9059.66,1.3,47.23,521.92,2388.1,8138.68,8.4435,0.03,393,2388,100.0,38.9,23.3318,163,113,113,Low Risk,-0.3250989582306168,-0.2610723095236133,-0.5011722421748759,3.9318256327243257,0.13812154696132597,0.0021023796041628635,71.91809842484766
29,51,-0.0,-0.0004,100.0,518.67,642.32,1587.23,1404.18,14.62,21.61,553.14,2388.05,9060.94,1.3,47.35,521.59,2388.06,8141.5,8.454,0.03,392,2388,100.0,38.83,23.3531,163,112,112,Low Risk,-0.32954915108412125,-0.39087088525113545,-0.16091438212483228,3.9512437185814275,0.1408839779005525,0.0004,72.09711797377757
29,52,0.0028,0.0001,100.0,518.67,642.25,1585.94,1405.53,14.62,21.61,553.01,2388.12,9058.0,1.3,47.39,521.98,2388.06,8143.98,8.4326,0.03,392,2388,100.0,38.78,23.371,163,111,111,Low Risk,-0.3234730801096106,-0.3579831588711526,-0.22857036351537036,3.970291913552122,0.143646408839779,0.00280178514522438,71.85269362613015
29,53,-0.0018,-0.0005,100.0,518.67,642.69,1593.0,1411.38,14.62,21.61,553.37,2388.06,9063.91,1.3,47.52,521.73,2388.08,8141.0,8.4163,0.03,393,2388,100.0,38.89,23.3445,163,110,110,Low Risk,-0.15734938308681115,-0.09221771387972422,-0.33646147340630017,3.9889840465642745,0.1464088397790055,0.0018681541692269405,65.16997440775481
29,54,-0.0027,0.0002,100.0,518.67,642.55,1588.93,1406.28,14.62,21.61,553.6,2388.05,9052.65,1.3,47.36,521.28,2388.06,8143.54,8.4577,0.03,392,2388,100.0,38.78,23.2786,163,109,109,Low Risk,-0.2159753597167124,-0.31467348877342805,0.05544449518925554,4.007333185232471,0.14917127071823205,0.0027073972741361767,67.52834318801916
29,55,0.0012,-0.0004,100.0,518.67,642.29,1589.22,1404.2,14.62,21.61,553.71,2388.09,9059.92,1.3,47.41,521.22,2388.08,8139.53,8.4346,0.03,393,2388,100.0,38.76,23.3344,163,108,108,Low Risk,-0.21423760206771764,-0.27159947320411587,-0.056492456442622394,4.02535169073515,0.15193370165745856,0.0012649110640673515,67.4584377702736
29,56,0.0007,-0.0004,100.0,518.67,642.46,1587.34,1413.81,14.62,21.61,552.88,2388.11,9062.1,1.3,47.46,521.13,2388.07,8138.7,8.4379,0.03,393,2388,100.0,38.77,23.3377,163,107,107,Low Risk,-0.044363416485412456,-0.12849554233846983,0.18699992961049533,4.04305126783455,0.15469613259668508,0.0008062257748298549,60.624846265619524
29,57,-0.0019,0.0002,100.0,518.67,642.43,1590.67,1405.7,14.62,21.61,553.66,2388.03,9060.52,1.3,47.16,521.42,2388.05,8141.53,8.4243,0.03,394,2388,100.0,38.79,23.2463,163,106,106,Low Risk,-0.25283918321687643,-0.36361947744199374,0.0518066259021961,4.060443010546419,0.1574585635359116,0.00191049731745428,69.01127780952312
29,58,0.0003,-0.0,100.0,518.67,642.56,1586.28,1405.88,14.62,21.61,554.2,2388.08,9060.87,1.3,47.34,521.87,2388.06,8140.94,8.471,0.03,392,2388,100.0,38.78,23.2487,163,105,105,Low Risk,-0.26397487715572726,-0.2708885323787721,-0.24496232529235418,4.07753744390572,0.16022099447513813,0.0003,69.45923747589686
29,59,-0.0033,-0.0002,100.0,518.67,642.73,1588.07,1404.57,14.62,21.61,554.3,2388.03,9056.56,1.3,47.57,521.63,2388.09,8137.89,8.4431,0.03,392,2388,100.0,38.81,23.3123,163,104,104,Low Risk,-0.3026259397663211,-0.27440498995034707,-0.38023355176024987,4.0943445622221,0.16298342541436464,0.003306055050963308,71.01406802414184
29,60,-0.0024,-0.0001,100.0,518.67,642.91,1596.48,1408.44,14.62,21.61,554.0,2388.1,9054.74,1.3,47.42,521.71,2388.08,8139.69,8.4286,0.03,391,2388,100.0,39.02,23.344,163,103,103,Low Risk,-0.28912466904802564,-0.1447027140087257,-0.6862850454061002,4.110873864173311,0.16574585635359115,0.0024020824298928625,70.47094742835316
29,61,-0.0013,0.0004,100.0,518.67,642.76,1587.13,1404.93,14.62,21.61,553.79,2388.04,9057.53,1.3,47.37,521.54,2388.12,8146.49,8.4338,0.03,392,2388,100.0,38.76,23.3172,163,102,102,Low Risk,-0.24047582820778254,-0.27416407415870114,-0.14783315184275636,4.127134385045092,0.1685082872928177,0.0013601470508735442,68.51393256857577
29,62,-0.0039,-0.0005,100.0,518.67,642.98,1591.11,1411.53,14.62,21.61,553.62,2388.13,9059.24,1.3,47.27,521.49,2388.09,8139.99,8.4113,0.03,394,2388,100.0,38.87,23.2499,163,101,101,Low Risk,-0.040488535948701276,-0.026270371128115463,-0.07958848920531238,4.143134726391533,0.1712707182320442,0.0039319206502675,60.468970017404125
29,63,-0.0012,-0.0003,100.0,518.67,642.42,1595.21,1410.47,14.62,21.61,553.72,2388.07,9055.17,1.3,47.66,521.16,2388.07,8136.53,8.4345,0.03,392,2388,100.0,38.86,23.3052,163,100,100,Low Risk,-0.13326234707030993,-0.1417726967941468,-0.1098588853297585,4.1588830833596715,0.17403314917127072,0.0012369316876852982,64.20101632780624
29,64,0.0007,-0.0001,100.0,518.67,642.72,1588.87,1401.07,14.62,21.61,554.09,2388.08,9063.99,1.3,47.44,521.93,2388.13,8136.88,8.4288,0.03,394,2388,100.0,38.91,23.3943,163,99,99,Low Risk,-0.2887074539357433,-0.12085725979499969,-0.7502954878227881,4.174387269895637,0.17679558011049723,0.0007071067811865475,70.45416396218297
29,65,0.0004,-0.0004,100.0,518.67,642.75,1589.52,1408.97,14.62,21.61,554.05,2388.06,9054.38,1.3,47.25,521.78,2388.08,8142.59,8.4441,0.03,393,2388,100.0,38.94,23.3387,163,98,98,Low Risk,-0.3168405734706578,-0.21342164711491332,-0.6012426209489553,4.189654742026425,0.17955801104972377,0.000565685424949238,71.58588533582315
29,66,0.0007,-0.0001,100.0,518.67,642.08,1587.83,1407.49,14.62,21.61,554.01,2388.06,9063.65,1.3,47.49,521.89,2388.11,8139.78,8.4248,0.03,394,2388,100.0,38.91,23.2546,163,97,97,Low Risk,-0.2649557583239579,-0.21893587206077433,-0.39151044554771275,4.204692619390966,0.18232044198895028,0.0007071067811865475,69.49869574435195
29,67,-0.0024,0.0004,100.0,518.67,642.69,1591.11,1409.4,14.62,21.61,553.74,2388.12,9058.3,1.3,47.54,521.18,2388.11,8140.43,8.3944,0.03,394,2388,100.0,38.76,23.3968,163,96,96,Low Risk,-0.08064123701925326,-0.03886805088501402,-0.19551749888841113,4.219507705176107,0.1850828729281768,0.002433105012119288,62.08420752970816
29,68,0.0011,0.0003,100.0,518.67,642.51,1589.72,1411.4,14.62,21.61,552.98,2388.1,9064.81,1.3,47.61,521.02,2388.09,8137.52,8.4487,0.03,394,2388,100.0,38.77,23.3572,163,95,95,Low Risk,0.07362087901157585,0.04548103694947203,0.15100544468236143,4.23410650459726,0.1878453038674033,0.001140175425099138,55.87864850386379
29,69,0.0012,-0.0005,100.0,518.67,642.66,1588.63,1408.37,14.62,21.61,553.89,2388.05,9062.94,1.3,47.59,521.44,2388.11,8138.57,8.4532,0.03,394,2388,100.0,38.95,23.2969,163,94,94,Low Risk,-0.10382540533570915,-0.011361838762894351,-0.3581002134109499,4.248495242049359,0.19060773480662985,0.0013,63.01684561775387
29,70,-0.0031,-0.0,100.0,518.67,642.13,1590.42,1410.46,14.62,21.61,552.94,2388.11,9058.36,1.3,47.53,522.32,2388.12,8142.04,8.3887,0.03,394,2388,100.0,38.97,23.4009,163,93,93,Low Risk,-0.28466111767005997,-0.14966662411011952,-0.6558959749598957,4.2626798770413155,0.19337016574585636,0.0031,70.29139050113378
29,71,0.0044,0.0004,100.0,518.67,642.57,1592.09,1410.74,14.62,21.61,552.82,2388.11,9065.32,1.3,47.49,521.23,2388.09,8138.2,8.4584,0.03,393,2388,100.0,38.77,23.3319,163,92,92,Low Risk,0.06870436434335427,0.02698003311141012,0.18344627523120066,4.276666119016055,0.19613259668508287,0.004418144406874904,56.076426952390854
29,72,0.0007,-0.0005,100.0,518.67,642.21,1598.89,1409.28,14.62,21.61,553.34,2388.04,9055.82,1.3,47.45,521.1,2388.11,8134.56,8.4548,0.03,392,2388,100.0,38.81,23.2863,163,91,91,Low Risk,-0.0782836939740709,-0.15424806889187523,0.13061833704989104,4.290459441148391,0.19889502762430938,0.0008602325267042626,61.98936977628382
29,73,-0.0024,0.0004,100.0,518.67,642.81,1584.99,1405.06,14.62,21.61,553.16,2388.11,9067.43,1.3,47.46,521.88,2388.08,8138.17,8.4496,0.03,393,2388,100.0,38.86,23.3287,163,90,90,Low Risk,-0.16029395800845633,-0.12767158231554884,-0.250005491163952,4.30406509320417,0.20165745856353592,0.002433105012119288,65.28842690894207
29,74,0.004,0.0004,100.0,518.67,642.51,1582.53,1410.7,14.62,21.61,553.31,2388.04,9064.81,1.3,47.54,521.67,2388.1,8136.92,8.4618,0.03,392,2388,100.0,39.04,23.2955,163,89,89,Low Risk,-0.28439541248920364,-0.24472592650586142,-0.39348649894339455,4.31748811353631,0.20441988950276244,0.004019950248448356,70.28070188084449
29,75,-0.0006,-0.0002,100.0,518.67,642.85,1586.65,1404.89,14.62,21.61,553.58,2388.11,9061.1,1.3,47.48,521.39,2388.11,8131.57,8.4415,0.03,392,2388,100.0,38.67,23.2727,163,88,88,Low Risk,-0.0877646499544038,-0.18861753918066934,0.18958079541782646,4.330733340286331,0.20718232044198895,0.0006324555320336758,62.37076368861438
29,76,0.0031,0.0,100.0,518.67,642.22,1589.11,1410.47,14.62,21.61,553.61,2388.1,9060.11,1.3,47.59,521.33,2388.08,8140.47,8.4324,0.03,393,2388,100.0,38.55,23.3807,163,87,87,Low Risk,-0.07752394783341071,-0.14862443062332134,0.11800237983884343,4.343805421853684,0.20994475138121546,0.0031,61.95880718812652
29,77,-0.0002,0.0003,100.0,518.67,642.64,1584.1,1416.36,14.62,21.61,553.3,2388.08,9060.12,1.3,47.4,521.32,2388.12,8140.07,8.4271,0.03,391,2388,100.0,38.69,23.3162,163,86,86,Low Risk,-0.1460491358084851,-0.25889302006300174,0.16427154589143558,4.356708826689592,0.212707182320442,0.0003605551275463989,64.71539519351484
29,78,0.0005,-0.0004,100.0,518.67,642.49,1592.98,1409.51,14.62,21.61,554.2,2388.14,9054.85,1.3,47.47,521.65,2388.15,8137.65,8.4343,0.03,394,2388,100.0,38.71,23.3257,163,85,85,Low Risk,-0.011875939466593063,0.07522313385996032,-0.2513983911146148,4.3694478524670215,0.2154696132596685,0.0006403124237432849,59.317960547801704
29,79,0.0033,-0.0004,100.0,518.67,642.5,1591.54,1410.23,14.62,21.61,552.9,2388.04,9063.15,1.3,47.62,521.83,2388.08,8137.18,8.4352,0.03,394,2388,100.0,38.85,23.2857,163,84,84,Low Risk,-0.06257140290896322,-0.06842245679834659,-0.046481004713159,4.382026634673881,0.21823204419889503,0.0033241540277189324,61.3573056496885
29,80,0.0028,-0.0001,100.0,518.67,642.06,1585.09,1406.91,14.62,21.61,554.23,2388.13,9049.22,1.3,47.42,521.12,2388.08,8137.37,8.4129,0.03,393,2388,100.0,38.86,23.3183,163,83,83,Low Risk,-0.3651942131463838,-0.39958951914283813,-0.2706071216561341,4.394449154672439,0.22099447513812154,0.00280178514522438,73.53102502949986
29,81,-0.0015,0.0002,100.0,518.67,642.41,1585.61,1412.4,14.62,21.61,553.63,2388.11,9061.33,1.3,47.55,521.88,2388.08,8139.91,8.4485,0.03,393,2388,100.0,38.69,23.2924,163,82,82,Low Risk,-0.0946814710418715,-0.10591439545244287,-0.06379092891280017,4.406719247264253,0.22375690607734808,0.0015132745950421555,62.64900920108296
29,82,0.0041,-0.0002,100.0,518.67,643.11,1596.59,1414.97,14.62,21.61,552.89,2388.1,9058.45,1.3,47.53,521.73,2388.08,8139.19,8.4494,0.03,393,2388,100.0,38.87,23.3487,163,81,81,Low Risk,0.08130584745788362,0.17738761501382272,-0.18291901332094884,4.418840607796598,0.2265193370165746,0.004104875150354759,55.56950244433623
29,83,-0.0003,0.0004,100.0,518.67,642.96,1588.97,1411.11,14.62,21.61,553.63,2388.13,9067.49,1.3,47.64,521.69,2388.12,8138.66,8.417,0.03,393,2388,100.0,38.97,23.4481,163,80,80,Medium Risk,-0.13980381203617626,0.08072320085092297,-0.7462530974756991,4.430816798843313,0.2292817679558011,0.0005,64.4641622511583
29,84,-0.0004,-0.0004,100.0,518.67,643.15,1590.61,1405.25,14.62,21.61,553.04,2388.01,9056.96,1.3,47.54,521.4,2388.08,8139.33,8.4208,0.03,392,2388,100.0,38.7,23.3204,163,79,79,Medium Risk,-0.13163794013333238,-0.24752894174620718,0.1870623143020732,4.442651256490317,0.23204419889502761,0.000565685424949238,64.13567071095115
29,85,0.0015,-0.0004,100.0,518.67,642.76,1583.97,1407.34,14.62,21.61,553.77,2388.14,9064.14,1.3,47.62,521.01,2388.13,8135.67,8.4429,0.03,393,2388,100.0,38.8,23.309,163,78,78,Medium Risk,-0.010326607923771018,-0.014472774885148936,0.0010753512200182523,4.454347296253507,0.23480662983425415,0.0015524174696260025,59.25563501651142
29,86,-0.001,0.0003,100.0,518.67,642.59,1592.08,1404.47,14.62,21.61,552.75,2388.11,9056.78,1.3,47.61,521.07,2388.08,8141.93,8.4545,0.03,392,2388,100.0,38.86,23.3123,163,77,77,Medium Risk,-0.01861018010056139,-0.09018952647065501,0.17823302241719613,4.465908118654584,0.23756906077348067,0.001044030650891055,59.58886132904069
29,87,-0.0047,-0.0001,100.0,518.67,642.83,1588.33,1412.09,14.62,21.61,553.3,2388.04,9054.62,1.3,47.36,521.41,2388.08,8141.68,8.4799,0.03,394,2388,100.0,38.85,23.3301,163,76,76,Medium Risk,-0.05467885902875107,-0.031056411664553803,-0.11964058928029353,4.477336814478207,0.24033149171270718,0.004701063709417264,61.03980937663766
29,88,-0.0008,0.0002,100.0,518.67,642.52,1594.56,1414.74,14.62,21.61,552.92,2388.11,9059.01,1.3,47.54,521.3,2388.05,8135.72,8.4119,0.03,392,2388,100.0,38.79,23.1874,163,75,75,Medium Risk,0.00826242811222928,-0.14783342365739094,0.4375260204786849,4.48863636973214,0.2430939226519337,0.0008246211251235322,58.50784700917011
29,89,-0.0011,0.0002,100.0,518.67,642.26,1585.46,1409.7,14.62,21.61,553.79,2388.09,9065.66,1.3,47.61,521.8,2388.1,8140.29,8.4873,0.03,393,2388,100.0,38.8,23.2674,163,74,74,Medium Risk,-0.06820445927558283,-0.02890503543004256,-0.17627787485081864,4.499809670330265,0.24585635359116023,0.001118033988749895,61.583908685342315
29,90,-0.0025,0.0002,100.0,518.67,642.25,1589.78,1411.1,14.62,21.61,553.02,2388.08,9060.94,1.3,47.66,521.13,2388.13,8144.88,8.4561,0.03,393,2388,100.0,38.83,23.2668,163,73,73,Medium Risk,0.07289806218227679,0.01642213800092208,0.22820685368100227,4.51085950651685,0.24861878453038674,0.0025079872407968904,55.90772552299526
29,91,0.0005,-0.0002,100.0,518.67,642.19,1590.99,1411.07,14.62,21.61,553.81,2388.12,9054.23,1.3,47.61,521.64,2388.09,8139.49,8.4483,0.03,393,2388,100.0,38.92,23.2542,163,72,72,Medium Risk,-0.11815618892161248,-0.06541760909636248,-0.26318728344104997,4.5217885770490405,0.2513812154696133,0.0005385164807134503,63.593335333551316
29,92,0.0003,-0.0005,100.0,518.67,642.5,1591.97,1416.41,14.62,21.61,553.42,2388.08,9061.4,1.3,47.41,521.05,2388.13,8139.81,8.4555,0.03,395,2388,100.0,38.68,23.4089,163,71,71,Medium Risk,0.12057956554000526,0.15655719865435147,0.021641074475553246,4.532599493153256,0.2541436464088398,0.00058309518948453,53.98962410483341
29,93,-0.0043,-0.0001,100.0,518.67,643.14,1595.01,1411.22,14.62,21.61,553.42,2388.14,9062.98,1.3,47.42,521.94,2388.14,8147.41,8.47,0.03,392,2388,100.0,38.66,23.2239,163,70,70,Medium Risk,0.23746513658893145,0.2602236070577572,0.17487934279966072,4.543294782270004,0.2569060773480663,0.004301162633521313,49.28762513660535
29,94,-0.0001,-0.0002,100.0,518.67,642.58,1592.45,1414.23,14.62,21.61,553.89,2388.1,9061.8,1.3,47.47,521.55,2388.14,8138.31,8.488,0.03,392,2388,100.0,38.85,23.2988,163,69,69,Medium Risk,0.012453507376782231,0.11205779552836238,-0.2614582850400632,4.553876891600541,0.2596685082872928,0.00022360679774997898,58.33925091813129
29,95,0.0031,-0.0004,100.0,518.67,641.89,1591.75,1409.73,14.62,21.61,553.76,2388.07,9056.86,1.3,47.66,521.23,2388.11,8138.23,8.4144,0.03,395,2388,100.0,38.82,23.2802,163,68,68,Medium Risk,-0.08468615615626458,-0.10390953788931633,-0.03182185639037231,4.564348191467836,0.26243093922651933,0.0031256999216175566,62.24692398339972
29,96,-0.0027,-0.0002,100.0,518.67,642.65,1592.12,1413.75,14.62,21.61,552.98,2388.12,9065.47,1.3,47.46,521.49,2388.12,8142.78,8.4468,0.03,393,2388,100.0,38.74,23.3267,163,67,67,Medium Risk,0.10625785399754314,0.10721424813313483,0.10362777012466598,4.574710978503383,0.26519337016574585,0.0027073972741361767,54.56574887619403
29,97,0.0005,-0.0,100.0,518.67,642.54,1593.44,1410.83,14.62,21.61,552.65,2388.14,9051.66,1.3,47.46,521.26,2388.18,8138.65,8.4721,0.03,394,2388,100.0,38.67,23.2543,163,66,66,Medium Risk,0.30666320798551766,0.2222411870800702,0.5388237654754982,4.584967478670572,0.26795580110497236,0.0005,46.50396880169361
29,98,-0.0012,0.0003,100.0,518.67,642.8,1598.0,1410.02,14.62,21.61,553.44,2388.12,9057.66,1.3,47.66,521.15,2388.17,8135.67,8.4745,0.03,393,2388,100.0,38.63,23.2863,163,65,65,Medium Risk,0.32118294724547664,0.31637953013662634,0.33439234429481485,4.59511985013459,0.27071823204419887,0.0012369316876852982,45.91987789631838
29,99,-0.0031,0.0003,100.0,518.67,642.46,1590.4,1411.72,14.62,21.61,553.5,2388.15,9059.65,1.3,47.52,521.35,2388.11,8133.87,8.4346,0.03,394,2388,100.0,38.76,23.2885,163,64,64,Medium Risk,0.043356912484678524,0.035573044346965746,0.06476254986338864,4.605170185988092,0.27348066298342544,0.0031144823004794872,57.09608824520189
29,100,-0.0034,0.0002,100.0,518.67,642.77,1587.67,1410.84,14.62,21.61,553.76,2388.12,9053.97,1.3,47.45,521.4,2388.12,8141.57,8.4466,0.03,394,2388,100.0,38.54,23.2642,163,63,63,Medium Risk,0.11520550235806805,0.03535685046976116,0.3347892950509119,4.61512051684126,0.27624309392265195,0.0034058772731852802,54.20580852614307
29,101,-0.0004,0.0003,100.0,518.67,642.85,1597.05,1409.89,14.62,21.61,553.68,2388.13,9059.88,1.3,47.49,521.21,2388.13,8140.03,8.4499,0.03,394,2388,100.0,39.0,23.1997,163,62,62,Medium Risk,0.16105405245437407,0.24343843869832263,-0.06550300971648451,4.624972813284271,0.27900552486187846,0.0005,52.361441994731386
29,102,-0.0007,0.0001,100.0,518.67,642.83,1603.18,1410.8,14.62,21.61,552.92,2388.1,9057.86,1.3,47.52,520.86,2388.14,8138.44,8.4729,0.03,392,2388,100.0,38.89,23.224,163,61,61,Medium Risk,0.2779913996710767,0.24677861055007175,0.36382656975384037,4.634728988229636,0.281767955801105,0.0007071067811865475,47.65736020750967
29,103,0.0016,0.0001,100.0,518.67,642.32,1593.7,1411.8,14.62,21.61,553.04,2388.06,9058.48,1.3,47.48,521.77,2388.1,8135.18,8.4196,0.03,392,2388,100.0,38.88,23.3564,163,60,60,Medium Risk,-0.24371116382678165,-0.23398427190057333,-0.2704601166238546,4.6443908991413725,0.2845303867403315,0.0016031219541881396,68.64408160755372
29,104,0.0016,-0.0002,100.0,518.67,642.96,1587.18,1409.54,14.62,21.61,553.41,2388.17,9063.52,1.3,47.54,520.78,2388.1,8144.1,8.4546,0.03,393,2388,100.0,38.73,23.3004,163,59,59,Medium Risk,0.1753401094848123,0.13095392410265003,0.2974021192857587,4.653960350157523,0.287292817679558,0.0016124515496597099,51.78675151057358
29,105,-0.0027,-0.0005,100.0,518.67,643.01,1594.01,1407.43,14.62,21.61,553.59,2388.07,9056.45,1.3,47.54,521.15,2388.15,8141.57,8.4504,0.03,394,2388,100.0,38.93,23.1961,163,58,58,Medium Risk,0.14193301425098231,0.16249399242183227,0.08539032428114485,4.663439094112067,0.2900552486187845,0.002745906043549196,53.13063104943655
29,106,0.0015,0.0004,100.0,518.67,643.29,1589.44,1410.4,14.62,21.61,553.95,2388.09,9061.75,1.3,47.69,521.7,2388.17,8132.66,8.4372,0.03,392,2388,100.0,38.87,23.2473,163,57,57,Medium Risk,0.015410109847093423,0.107550451015068,-0.2379758283648367,4.672828834461906,0.292817679558011,0.0015524174696260025,58.220314580308674
29,107,0.0024,0.0,100.0,518.67,642.47,1594.61,1412.02,14.62,21.61,552.71,2388.1,9054.89,1.3,47.45,521.76,2388.13,8138.26,8.4584,0.03,394,2388,100.0,38.84,23.2846,163,56,56,Medium Risk,0.0854149191868454,0.09928043885098316,0.04728474011046659,4.68213122712422,0.2955801104972376,0.0024,55.40420530067197
29,108,-0.001,-0.0005,100.0,518.67,643.03,1589.46,1411.74,14.62,21.61,553.0,2388.16,9059.93,1.3,47.85,521.36,2388.09,8133.75,8.4335,0.03,392,2388,100.0,38.72,23.182,163,55,55,Medium Risk,0.21197757356630104,0.10582987299052066,0.5038837501496972,4.6913478822291435,0.2983425414364641,0.0011180339887498947,50.31292273287489
29,109,-0.0025,-0.0005,100.0,518.67,642.74,1592.08,1407.86,14.62,21.61,553.38,2388.13,9064.07,1.3,47.56,520.94,2388.12,8138.63,8.4252,0.03,394,2388,100.0,38.75,23.2085,163,54,54,Medium Risk,0.18315834526627886,0.09113670497079841,0.4362178560788501,4.700480365792417,0.3011049723756906,0.0025495097567963926,51.472244456812156
29,110,0.0023,0.0004,100.0,518.67,642.29,1591.64,1411.12,14.62,21.61,552.48,2388.15,9056.94,1.3,47.5,521.81,2388.13,8137.14,8.5031,0.03,395,2388,100.0,38.67,23.2644,163,53,53,Medium Risk,0.2946189223464387,0.26462990111003903,0.37708873074653804,4.709530201312334,0.30386740331491713,0.0023345235059857505,46.9884787214363
29,111,-0.0013,-0.0003,100.0,518.67,643.04,1591.07,1415.41,14.62,21.61,552.65,2388.1,9062.71,1.3,47.67,521.15,2388.17,8138.64,8.4877,0.03,395,2388,100.0,38.75,23.2797,163,52,52,Medium Risk,0.4559493858854149,0.47382301285272344,0.40679691172531646,4.718498871295094,0.30662983425414364,0.0013341664064126333,40.49857867392319
29,112,-0.0012,-0.0002,100.0,518.67,642.58,1593.26,1416.98,14.62,21.61,553.1,2388.13,9057.42,1.3,47.54,521.44,2388.17,8139.58,8.4434,0.03,394,2388,100.0,38.63,23.3511,163,51,51,Medium Risk,0.23149649561500463,0.2493216969139043,0.1824771920430307,4.727387818712341,0.30939226519337015,0.001216552506059644,49.52772785800439
29,113,0.0028,-0.0005,100.0,518.67,643.39,1598.56,1411.18,14.62,21.61,553.39,2388.16,9059.06,1.3,47.34,520.97,2388.13,8139.55,8.4445,0.03,394,2388,100.0,38.79,23.2551,163,50,50,Medium Risk,0.3228772602102348,0.34564061628971626,0.2602780309916607,4.736198448394496,0.31215469613259667,0.0028442925306655783,45.85172014390586
29,114,-0.0009,-0.0001,100.0,518.67,643.28,1587.42,1415.36,14.62,21.61,553.27,2388.17,9063.98,1.3,47.55,520.79,2388.1,8134.44,8.4782,0.03,395,2388,100.0,38.74,23.2443,163,49,49,Medium Risk,0.4023876990044625,0.3853341144752866,0.4492850564596962,4.74493212836325,0.3149171270718232,0.0009055385138137417,42.6532244029959
